variable,x,y
bio1_unc,150.07360000000003,0.008371180854737759
bio1_unc,151.02400000000003,0.00878837238997221
bio1_unc,151.97440000000003,0.009224800392985344
bio1_unc,152.92480000000003,0.00968127604573965
bio1_unc,153.87520000000004,0.01015861053019762
bio1_unc,154.82560000000004,0.010657671838998795
bio1_unc,155.77599999999998,0.011179326102137566
bio1_unc,156.72640000000004,0.011724493466317654
bio1_unc,157.67680000000004,0.012294125743210316
bio1_unc,158.62720000000004,0.012889177538454533
bio1_unc,159.57760000000005,0.013510670512914658
bio1_unc,160.528,0.01415962167084217
bio1_unc,161.47840000000005,0.014837108552455902
bio1_unc,162.42880000000005,0.015544243156909943
bio1_unc,163.3792,0.016282135620713234
bio1_unc,164.32960000000006,0.017051979899406433
bio1_unc,165.28000000000006,0.017854949459433556
bio1_unc,166.2304,0.018692292273044586
bio1_unc,167.18080000000006,0.019565293565392494
bio1_unc,168.1312,0.020475229248404503
bio1_unc,169.08160000000007,0.021423466503620148
bio1_unc,170.03200000000007,0.022411350160837173
bio1_unc,170.9824,0.023440320044755936
bio1_unc,171.93280000000007,0.024511786177754402
bio1_unc,172.88320000000002,0.025627244263887405
bio1_unc,173.83360000000002,0.026788225397467613
bio1_unc,174.78400000000008,0.027996236458420753
bio1_unc,175.73440000000002,0.029252896085381508
bio1_unc,176.68480000000002,0.030559778213500977
bio1_unc,177.63520000000003,0.031918544322252274
bio1_unc,178.58560000000003,0.033330898731946945
bio1_unc,179.5360000000001,0.03479849547147751
bio1_unc,180.48640000000003,0.036323122680187225
bio1_unc,181.43680000000003,0.03790649399161339
bio1_unc,182.38720000000004,0.03955044969916344
bio1_unc,183.33760000000004,0.041256751865148544
bio1_unc,184.28800000000004,0.04302727058529854
bio1_unc,185.23840000000004,0.04486389085650444
bio1_unc,186.18880000000004,0.0467684380710125
bio1_unc,187.13920000000005,0.0487428717315197
bio1_unc,188.08960000000005,0.050789035856723785
bio1_unc,189.04000000000005,0.052908893674612045
bio1_unc,189.99040000000005,0.05510441213846207
bio1_unc,190.94080000000005,0.057377465069293976
bio1_unc,191.8912,0.05973006784915924
bio1_unc,192.84160000000006,0.06216408684849739
bio1_unc,193.79200000000006,0.06468154489994049
bio1_unc,194.7424,0.06728429347276688
bio1_unc,195.69280000000006,0.06997429579496384
bio1_unc,196.6432,0.07275349646806717
bio1_unc,197.59360000000007,0.07562369853258133
bio1_unc,198.54400000000007,0.07858685404062271
bio1_unc,199.4944,0.0816446915268898
bio1_unc,200.44480000000007,0.08479905873537064
bio1_unc,201.39520000000002,0.08805175870656967
bio1_unc,202.34560000000002,0.09140440076589584
bio1_unc,203.29600000000008,0.09485875070095062
bio1_unc,204.24640000000002,0.0984162911772728
bio1_unc,205.19680000000002,0.1020786240696907
bio1_unc,206.14720000000003,0.10584727674722672
bio1_unc,207.09760000000003,0.1097235158085823
bio1_unc,208.0480000000001,0.11370877921581268
bio1_unc,208.99840000000003,0.11780416965484619
bio1_unc,209.94880000000003,0.12201094627380371
bio1_unc,210.89920000000004,0.12633000314235687
bio1_unc,211.84960000000004,0.13076232373714447
bio1_unc,212.80000000000004,0.13530880212783813
bio1_unc,213.75040000000004,0.13996998965740204
bio1_unc,214.70080000000004,0.1447465866804123
bio1_unc,215.65120000000005,0.14963889122009277
bio1_unc,216.60160000000005,0.15464727580547333
bio1_unc,217.55200000000005,0.15977197885513306
bio1_unc,218.50240000000005,0.16501283645629883
bio1_unc,219.45280000000005,0.17036989331245422
bio1_unc,220.4032,0.17584265768527985
bio1_unc,221.35360000000006,0.181430846452713
bio1_unc,222.30400000000006,0.18713366985321045
bio1_unc,223.2544,0.19295041263103485
bio1_unc,224.20480000000006,0.19888019561767578
bio1_unc,225.1552,0.204921692609787
bio1_unc,226.10560000000007,0.21107378602027893
bio1_unc,227.05600000000007,0.21733476221561432
bio1_unc,228.0064,0.2237030416727066
bio1_unc,228.95680000000007,0.2301768958568573
bio1_unc,229.90720000000002,0.23675405979156494
bio1_unc,230.85760000000002,0.24343255162239075
bio1_unc,231.80800000000008,0.2502097487449646
bio1_unc,232.75840000000002,0.25708329677581787
bio1_unc,233.70880000000002,0.26405027508735657
bio1_unc,234.65920000000003,0.27110785245895386
bio1_unc,235.60960000000003,0.27825307846069336
bio1_unc,236.5600000000001,0.2854825258255005
bio1_unc,237.51040000000003,0.29279300570487976
bio1_unc,238.46080000000003,0.3001808226108551
bio1_unc,239.41120000000004,0.3076423406600952
bio1_unc,240.36160000000004,0.3151739537715912
bio1_unc,241.31200000000004,0.32277145981788635
bio1_unc,242.26240000000004,0.3304310441017151
bio1_unc,243.21280000000004,0.3381483554840088
bio1_unc,244.1632,0.34591925144195557
bio1_unc,245.11360000000005,0.35373952984809875
bio1_unc,246.06400000000005,0.3616044819355011
bio1_unc,247.01440000000005,0.3695099353790283
bio1_unc,247.96480000000005,0.3774510622024536
bio1_unc,248.9152,0.38542354106903076
bio1_unc,249.86560000000006,0.39342251420021057
bio1_unc,250.81600000000006,0.40144339203834534
bio1_unc,251.7664,0.4094817340373993
bio1_unc,252.71680000000006,0.4175325334072113
bio1_unc,253.6672,0.42559143900871277
bio1_unc,254.61760000000007,0.4336535632610321
bio1_unc,255.56800000000007,0.44171440601348877
bio1_unc,256.51840000000004,0.4497695565223694
bio1_unc,257.4688000000001,0.4578143060207367
bio1_unc,258.41920000000005,0.4658440053462982
bio1_unc,259.3696,0.47385475039482117
bio1_unc,260.32000000000005,0.4818419814109802
bio1_unc,261.2704,0.48980119824409485
bio1_unc,262.22080000000005,0.49772879481315613
bio1_unc,263.1712,0.5056204795837402
bio1_unc,264.12160000000006,0.5134723782539368
bio1_unc,265.0720000000001,0.5212803483009338
bio1_unc,266.02240000000006,0.5290412902832031
bio1_unc,266.9728,0.536751389503479
bio1_unc,267.92320000000007,0.5444069504737854
bio1_unc,268.8736,0.5520051121711731
bio1_unc,269.82400000000007,0.5595425963401794
bio1_unc,270.7744,0.5670163631439209
bio1_unc,271.7248000000001,0.5744232535362244
bio1_unc,272.6752,0.5817610621452332
bio1_unc,273.6256000000001,0.5890270471572876
bio1_unc,274.576,0.596218466758728
bio1_unc,275.5264000000001,0.6033335328102112
bio1_unc,276.4768,0.610369861125946
bio1_unc,277.42719999999997,0.6173253655433655
bio1_unc,278.37760000000003,0.6241986155509949
bio1_unc,279.3280000000001,0.6309876441955566
bio1_unc,280.27840000000003,0.6376910209655762
bio1_unc,281.2288000000001,0.644307017326355
bio1_unc,282.17920000000004,0.6508349180221558
bio1_unc,283.1296000000001,0.6572733521461487
bio1_unc,284.08000000000004,0.6636211276054382
bio1_unc,285.0304,0.669877827167511
bio1_unc,285.98080000000004,0.6760424971580505
bio1_unc,286.9312000000001,0.6821145415306091
bio1_unc,287.88160000000005,0.6880932450294495
bio1_unc,288.8320000000001,0.6939786672592163
bio1_unc,289.78240000000005,0.6997703909873962
bio1_unc,290.7328,0.7054679989814758
bio1_unc,291.68320000000006,0.7110719084739685
bio1_unc,292.6336,0.0
bio1_unc,293.58400000000006,0.0
bio1_unc,294.5344,0.0
bio1_unc,295.48480000000006,0.0
bio1_unc,296.4352000000001,0.0
bio1_unc,297.38560000000007,0.0
bio1_unc,298.336,0.0
bio1_unc,299.28640000000007,0.0
bio1_unc,300.2368,0.0
bio1_unc,301.1872000000001,0.0
bio1_unc,302.1376,0.0
bio1_unc,303.0880000000001,0.0
bio1_unc,304.0384,0.0
bio1_unc,304.9888000000001,0.0
bio1_unc,305.9392,0.0
bio1_unc,306.8896000000001,0.0
bio1_unc,307.84000000000003,0.0
bio1_unc,308.7904,0.0
bio1_unc,309.74080000000004,0.0
bio1_unc,310.6912000000001,0.0
bio1_unc,311.64160000000004,0.0
bio1_unc,312.5920000000001,0.0
bio1_unc,313.54240000000004,0.0
bio1_unc,314.4928000000001,0.0
bio1_unc,315.44320000000005,0.0
bio1_unc,316.3936,0.0
bio1_unc,317.34400000000005,0.0
bio1_unc,318.2944,0.0
bio1_unc,319.24480000000005,0.0
bio1_unc,320.1952000000001,0.0
bio1_unc,321.14560000000006,0.0
bio1_unc,322.0960000000001,0.0
bio1_unc,323.04640000000006,0.0
bio1_unc,323.9968,0.0
bio1_unc,324.94720000000007,0.0
bio1_unc,325.8976,0.0
bio1_unc,326.84800000000007,0.0
bio1_unc,327.7984,0.0
bio1_unc,328.7488000000001,0.0
bio1_unc,329.6992,0.0
bio1_unc,330.6496000000001,0.0
bio1_unc,331.6,0.0
